priority_band,evidence_category,recommended_action,reason,record_id,record_type,review_state
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1cdeb8d2db645f84629657bd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1ce77fa36f9a2eb1569168ba,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1cfb0b026fc9b3a5dbe5db0b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1d0a81e14706aff2986c4ac2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1d30e5ac20131e950ff8aa86,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1d43d7918ad9f183b111a69c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1d4a18a75f1fca6663cc31a4,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1d6fefc96a978ac20e4778d1,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1d72751b77ce80b222526627,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1d952e1618a55326ccec62ee,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1db3f11b4827c9cc42831bda,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1db810ffb5d835e00921b517,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1dc7d914760341ee00ed6188,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1dc924ca9338b692f9e8a6fa,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1dfda1f6cb4432dd5c565127,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e089e9b192fdc96c41dcd1b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e13514e7ba87379fdfba422,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e33573d585a4318c9236523,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e38873b76ecf1beb1ee1dad,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e513294ac098fd7e171012c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1e6bc01b5c3764b5c106c7c6,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e6eba21163f53d3247d1d06,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e7145f4d13c89b90fc60a7b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e889972d15d25894e23598e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1e903146aecd844c7c8def89,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ebeb6386810eb6d56f2baf0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1ee78764937bae869c213151,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1ee80261da28496bd8141b5c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1f02f03c19989c3057cd6a92,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1f0d6dc3dd0f434e781c13d9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1f2b4ed55f5cc610b3c9a5db,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1f3044945e890613da9842e9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1f34dbc914d04aecc7784617,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1f6bc80e43a6b96a4e354ef3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1f70fd5eda29c0785f17fd84,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1f906280b2cb744e63342364,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1f9095325f3996998c28271d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:1f9a47001a405857a5d0a36b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1faca037b6343429d9654004,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1fe63ab66ad8d35b2c1201f2,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:1ff78d8a9bd01da71a08c592,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:20032877eaed445fce45b12d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2007b9554011656bf5d56709,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:200ae96cf2ab8613ffbcbafd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:200eb4dbf475596d720ee3d0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:202b645946e2bb0dbd068bb7,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:203eab4015c4633bc227ac3a,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2049502f851e10aa2d216a6e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:205b296509262818cac13441,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2069f51cfb2cf1ddd27edc76,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:206d97eb592d686bbf9104f9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2071954bf3fec98abbea9f40,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:207b6ef13ac3b22371776cba,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2084edfbb2ab8882593a6f95,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2088be43dfc0ee7726fa8ced,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2095d6c66d216b2396b37d8b,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:2098c89fb03f9ce758cbfc76,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:20990ea0b0467e9f10291a25,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:20a3cc3a4568b9a9c38f40a0,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:20aae6f5e99cefd7851c26e9,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:20dc5d316394e3a01017c188,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,section_heading_prefix,ibc2018:cross-reference:20dcf59707c91e3383f58025,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:20f86579368c6522f71bc891,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21029780adffd65098e442d3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:211e7b25a01b87d3e120911e,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21241bb6dc0adce5a1c56529,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:214f5bde095e4480013296fd,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:214fa8f3934508d3095e1dc3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:215e76fb18a08231d3472e77,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21614e1de431c2d79282d2f3,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21733ed83eb396ba5f975f1c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:217428a6a25fe466974f321f,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:2179ddcccfc0ff7afcc1b33c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:217dbf979a1b8a40eb0fc80c,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:218de18f36999bf64ab13a9d,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21960c97735143d39f86d029,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21a88627bd2177430b9e3f74,internal_cross_reference,provisional
P3,internal_reference,spot-check resolved target,preserved_resolved_target,ibc2018:cross-reference:21b0be7675560cfe6ef0c149,internal_cross_reference,provisional
